idx,text,label
3193,"I noe la... U wana pei bf oso rite... K lor, other days den...",1
3194,You also didnt get na hi hi hi hi hi,1
3195,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,0
3196,At the funeral home with Audrey and dad,1
3197,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,1
3198,I'm in class. Did you get my text.,1
3199,i cant talk to you now.i will call when i can.dont keep calling.,1
3200,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,1
3201,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",1
3202,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,0
3203,Where are the garage keys? They aren't on the bookshelf,1
3204,No it will reach by 9 only. She telling she will be there. I dont know,1
3205,Howz pain?hope u r fine..,1
3206,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,0
3207,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",1
3208,I am on the way to ur home,1
3209,Dont talk to him ever ok its my word.,1
3210,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,0
3211,So i could kiss and feel you next to me...,1
3212,Anything lor... U decide...,1
3213,I'm glad. You are following your dreams.,1
3214,"Tonight? Yeah, I'd be down for that",1
3215,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,1
3216,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",1
3217,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",1
3218,You flippin your shit yet?,1
3219,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,1
3220,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,0
3221,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",0
3222,Aight what time you want me to come up?,1
3223,What time you think you'll have it? Need to know when I should be near campus,1
3224,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",1
3225,"* Was really good to see you the other day dudette, been missing you!",1
3226,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",1
3227,Hmm .. Bits and pieces lol ... *sighs* ...,1
3228,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",0
3229,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,1
3230,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,1
3231,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,1
3232,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",1
3233,Yup having my lunch buffet now.. U eat already?,1
3234,Hi:)did you asked to waheeda fathima about leave?,1
3235,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",1
3236,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,1
3237,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,1
3238,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,1
3239,Didn't you get hep b immunisation in nigeria.,1
3240,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",1
3241,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,1
3242,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)",0
3243,Nothing spl..wat abt u and whr ru?,1
3244,There is a first time for everything :),1
3245,Oic... Then better quickly go bathe n settle down...,1
3246,DO NOT B LATE LOVE MUM,1
3247,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,1
3248,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",1
3249,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",1
3250,Just sleeping..and surfing,1
3251,Sounds great! Are you home now?,1
3252,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ",1
3253,Might ax well im there.,1
3254,"Aight, call me once you're close",1
3255,Have you heard from this week?,1
3256,Wat's da model num of ur phone?,1
3257,"Cool, text me when you're parked",1
3258,I will see in half an hour,1
3259,Wishing you a wonderful week.,1
3260,Yes watching footie but worried we're going to blow it - Phil Neville?,1
3261,Nt joking seriously i told,1
3262,Ok...,1
3263,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",1
3264,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",1
3265,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,0
3266,"Sir, I need AXIS BANK account no and bank address.",1
3267,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,1
3268,"Probably not, I'm almost out of gas and I get some cash tomorrow",1
3269,Sent me de webadres for geting salary slip,1
3270,"""The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!"", Gud night....",1
3271,Hope you are having a good week. Just checking in,1
3272,It's ok i wun b angry. Msg u aft i come home tonight.,1
3273,K:)k.are you in college?,1
3274,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,1
3275,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,1
3276,Ok no prob...,1
3277,I hope you know I'm still mad at you.,1
3278,Yup ok thanx...,1
3279,Ok... Ur typical reply...,1
3280,"Almost there, see u in a sec",1
3281,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,1
3282,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",1
3283,By monday next week. Give me the full gist,1
3284,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",1
3285,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,0
3286,Not able to do anything.,1
3287,&lt;#&gt;  w jetton ave if you forgot,1
3288,It's ok lar. U sleep early too... Nite...,1
3289,I want to see your pretty pussy...,1
3290,I doubt you could handle 5 times per night in any case...,1
3291,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,1
3292,K do I need a login or anything,1
3293,"Nothing, i got msg frm tht unknown no..",1
3294,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?,1
3295,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,1
3296,"Cool, want me to go to kappa or should I meet you outside mu",1
3297,No messages on her phone. I'm holding it now,1
3298,He says hi and to get your ass back to south tampa (preferably at a kegger),1
3299,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,1
3300,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,1
3301,So u wan 2 come for our dinner tonight a not?,1
3302,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,0
3303,Meeting u is my work. . . Tel me when shall i do my work tomorrow,1
3304,"It's cool, we can last a little while. Getting more any time soon?",1
3305,You still at the game?,1
3306,"Mostly sports type..lyk footbl,crckt..",1
3307,I'm hungry buy smth home...,1
3308,Was doing my test earlier. I appreciate you. Will call you tomorrow.,1
3309,Tell me whos this pls:-),1
3310,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,1
3311,Neva mind it's ok..,1
3312,You'll never believe this but i have actually got off at taunton. Wow,1
3313,I've reached already.,1
3314,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",0
3315,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",1
3316,IM LATE TELLMISS IM ON MY WAY,1
3317,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",1
3318,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,1
3319,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,1
3320,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,0
3321,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,1
3322,See? I thought it all through,1
3323,U can call me now...,1
3324,"""CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X""",1
3325,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,0
3326,Feel like trying kadeem again? :V,1
3327,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,1
3328,Must come later.. I normally bathe him in da afternoon mah..,1
3329,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,1
3330,Hi where you. You in home or calicut?,1
3331,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",1
3332,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,1
3333,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,1
3334,I cant pick the phone right now. Pls send a message,1
3335,I have printed it oh. So  &lt;#&gt;  come upstairs,1
3336,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",1
3337,Okie... Thanx...,1
3338,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",1
3339,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",1
3340,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,1
3341,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,1
3342,Wow v v impressed. Have funs shopping!,1
3343,Yo you around? A friend of mine's lookin to pick up later tonight,1
3344,I fetch yun or u fetch?,1
3345,Was playng 9 doors game and gt racing on phone lol,1
3346,I dont thnk its a wrong calling between us,1
3347,All e best 4 ur exam later.,1
3348,Hey what how about your project. Started aha da.,1
3349,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,1
3350,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,1
3351,"Sorry, I'll call later",1
3352,Yeah we do totes. When u wanna?,1
3353,X2  &lt;#&gt; . Are you going to get that,1
3354,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,0
3355,"Sorry, I'll call later",1
3356,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,1
3357,Lol ok your forgiven :),1
3358,He's in lag. That's just the sad part but we keep in touch thanks to skype,1
3359,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",0
3360,Ok lor but not too early. Me still having project meeting now.,1
3361,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,1
3362,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,1
3363,Detroit. The home of snow. Enjoy it.,1
3364,Ok...,1
3365,Bring it if you got it,1
3366,I wil be there with in  &lt;#&gt;  minutes. Got any space,1
3367,Update your face book status frequently :),1
3368,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),0
3369,On the road so cant txt,1
3370,Can you please send me my aunty's number,1
3371,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,0
3372,His frens go then he in lor. Not alone wif my mum n sis lor.,1
3373,That's y we haf to combine n c how lor...,1
3374,But we havent got da topic yet rite?,1
3375,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",1
3376,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),1
3377,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ,0
3378,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,1
3379,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",1
3380,Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.,1
3381,Hi da:)how is the todays class?,1
3382,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,1
3383,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",1
3384,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",1
3385,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,1
3386,Okay but i thought you were the expert,1
3387,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",1
3388,Its worse if if uses half way then stops. Its better for him to complete it.,1
3389,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,0
3390,How are you. Its been ages. How's abj,1
3391,Ya just telling abt tht incident..,1
3392,And miss vday the parachute and double coins??? U must not know me very well...,1
3393,Have you always been saying welp?,1
3394,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",1
3395,"That's fine, have him give me a call if he knows what he wants or has any questions",1
3396,I cant wait to see you! How were the photos were useful? :),1
3397,Dear good morning how you feeling dear,1
3398,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,1
3399,"There'll be a minor shindig at my place later tonight, you interested?",1
3400,Webpage s not available!,1
3401,"Sorry, I'll call later",1
3402,Its a part of checking IQ,1
3403,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",0
3404,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",1
3405,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,0
3406,I want  &lt;#&gt;  rs da:)do you have it?,1
3407,At home by the way,1
3408,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",1
3409,85233 FREE>Ringtone!Reply REAL,0
3410,Same as kallis dismissial in 2nd test:-).,1
3411,S'fine. Anytime. All the best with it.,1
3412,"Awesome, lemme know whenever you're around",1
3413,"""Response"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",1
3414,Did you show him and wot did he say or could u not c him 4 dust?,1
3415,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",1
3416,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",1
3417,Sorry i'm not free...,1
3418,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,0
3419,Still at west coast... Haiz... Ü'll take forever to come back...,1
3420,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.",1
3421,Ok that's great thanx a lot.,1
3422,Oh...i asked for fun. Haha...take care. ü,1
3423,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,0
3424,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",1
3425,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,1
3426,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,1
3427,Anything lar then ü not going home 4 dinner?,1
3428,"(And my man carlos is definitely coming by mu tonight, no excuses)",1
3429,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,1
3430,"Just dropped em off, omw back now",1
3431,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,1
3432,But you dint in touch with me.,1
3433,The basket's gettin full so I might be by tonight,1
3434,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),1
3435,"""CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE """,1
3436,Sent me ur email id soon,1
3437,Then wat r u doing now? Busy wif work?,1
3438,I wont do anything de.,1
3439,Ic. There are a lotta childporn cars then.,1
3440,Yo sorry was in the shower sup,1
3441,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",0
3442,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",1
3443,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),1
3444,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",1
3445,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,0
3446,Oi when you gonna ring,1
3447,Nite...,1
3448,I sent you  &lt;#&gt;  bucks,1
3449,Good Morning plz call me sir,1
3450,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,1
3451,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,0
3452,University of southern california.,1
3453,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,1
3454,Networking job is there.,1
3455,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,1
3456,What is your record for one night? :),1
3457,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,0
3458,India have to take lead:),1
3459,Uhhhhrmm isnt having tb test bad when youre sick,1
3460,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",1
3461,I want to be there so i can kiss you and feel you next to me,1
3462,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u,1
3463,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,1
3464,Hey what are you doing. Y no reply pa..,1
3465,I am waiting for your call sir.,1
3466,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",1
3467,2 and half years i missed your friendship:-),1
3468,Its  &lt;#&gt; k here oh. Should i send home for sale.,1
3469,Speaking of does he have any cash yet?,1
3470,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,0
3471,I liked your new house,1
3472,"Good stuff, will do.",1
3473,Okie but i scared u say i fat... Then u dun wan me already...,1
3474,Yup n her fren lor. I'm meeting my fren at 730.,1
3475,"Awesome, be there in a minute",1
3476,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",1
3477,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",0
3478,Hahaha..use your brain dear,1
3479,Great comedy..cant stop laughing da:),1
3480,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,1
3481,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,1
3482,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,0
3483,Oh god. I'm gonna Google nearby cliffs now.,1
3484,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,1
3485,I donno if they are scorable,1
3486,Oh ok no prob..,1
3487,That seems unnecessarily affectionate,1
3488,My sister cleared two round in birla soft yesterday.,1
3489,I borrow ur bag ok.,1
3490,She's good. How are you. Where r u working now,1
3491,Oh wow thats gay. Will firmware update help,1
3492,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",0
3493,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,1
3494,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,1
3495,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,1
3496,When should I come over?,1
3497,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,1
3498,I went to project centre,1
3499,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",1
3500,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,1
3501,Double eviction this week - Spiral and Michael and good riddance to them!,1
3502,"""Im on gloucesterroad what are uup to later?""",1
3503,Shuhui has bought ron's present it's a swatch watch...,1
3504,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? ",1
3505,"Received, understood n acted upon!",1
3506,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,1
3507,Wife.how she knew the time of murder exactly,1
3508,how tall are you princess?,1
3509,"Sorry,in meeting I'll call later",1
3510,You call him now ok i said call him,1
3511,Wat time ü finish?,1
3512,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",1
3513,My friends use to call the same.,1
3514,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,1
3515,Which is weird because I know I had it at one point,1
3516,Is that what time you want me to come?,1
3517,Ok. So april. Cant wait,1
3518,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",0
3519,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,1
3520,soon you will have the real thing princess! Do i make you wet? :),1
3521,"Alright, I'll head out in a few minutes, text me where to meet you",1
3522,On ma way to school. Can you pls send me ashley's number,1
3523,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,1
3524,Love you aathi..love u lot..,1
3525,Is avatar supposed to have subtoitles,1
3526,I know she called me,1
3527,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.",0
3528,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,0
3529,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,0
3530,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,1
3531,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,1
3532,"The table's occupied, I'm waiting by the tree",1
3533,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",1
3534,Lol boo I was hoping for a laugh,1
3535,I'm very happy for you babe ! Woo hoo party on dude!,1
3536,Yes princess! I want to please you every night. Your wish is my command...,1
3537,Pls send me the correct name da.,1
3538,Horrible gal. Me in sch doing some stuff. How come u got mc?,1
3539,Thankyou so much for the call. I appreciate your care.,1
3540,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",1
3541,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,1
3542,Yup i shd haf ard 10 pages if i add figures... Ü all got how many pages?,1
3543,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,1
3544,Good morning princess! Happy New Year!,1
3545,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",0
3546,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",1
3547,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,0
3548,Do u knw dis no. &lt;#&gt; ?,1
3549,"Carlos took a while (again), we leave in a minute",1
3550,"That's fine, I'll bitch at you about it later then",1
